,Tweet_Text,Tweet_Date,Tweet_ID,Retweets,Favorites
92,"Habitat homes are built in more than 70 countries around the world &amp; reflect the different styles and cultures where they are built. But all Habitat houses, no matter where they are built, help families achieve strength and stability as they build a home where they can flourish. https://t.co/X9ZIrLabFx",2020-08-09 16:14:02,1292494355752726528,18,40
93,"Are you interested in joining @HFHAmeriCorps for a year of service? Service members provide a unique human resource — motivated, passionate, hard-working people who address important community needs. Browse current openings across the country.",2020-08-08 15:40:00,1292123402216656902,5,23
94,"From our “+You” thought leadership series, @SenJackReed of Rhode Island and Habitat CEO @JReckford make the case for contextualizing housing as a source of job creation. https://t.co/xrpuKvXAZE",2020-08-07 14:42:00,1291746418277797888,9,17
95,"Now more than ever, we need everyone to help raise awareness and support our mission. Check out these family-friendly activities that we have put together. Fun and meaningful! https://t.co/BnmBar7UdS",2020-08-06 17:21:28,1291424164348387331,12,23
96,Habitat for Humanity extends its deepest sympathies and prayers to the people of Lebanon in the wake of explosion that devastated Beirut and has claimed more than 100 lives. Full statement.,2020-08-05 21:04:57,1291118016986456064,26,52
97,"Our latest advocacy success stories:
- @HabitatIndiana worked with the @IHCDA to help Indianans facing COVID-related financial hardship
- @TacomaHabitat helped stabilize homeowners through financial assistance and counseling
Read more: https://t.co/QlnzlICIav",2020-08-05 15:14:00,1291029695501340676,3,5
98,"RT @JReckford: We’ve been sounding the alarm, and it’s here. As the @AP is reporting, a “wave of evictions expected as moratoriums end in m…",2020-08-04 21:02:22,1290754979612053512,16,0
99,"From @CityLab: “That gap between the affordable housing we have and what we need is poised to grow, through a slowdown of new housing production and the loss of existing homes and apartments, just as it’s needed most.” Full story. https://t.co/Y5KzWbQgDW",2020-08-04 17:26:22,1290700619372797954,24,22
100,"“Let us never forget that Habitat was born in a place marked by its fierce commitment to the equality of all people and its unfailing devotion to the creation of opportunity for all.” – @JReckford, Habitat for Humanity CEO. Read more.",2020-08-03 18:14:00,1290350218387496960,25,48
101,"@themarinaki Habitat for Humanity International has strongly recommended that local Habitat offices require the use of face coverings or masks for their facilities. To share the details of your experience, please contact our support center at (877) 434-4435. https://t.co/C5kUJ3uFzn",2020-08-03 16:31:46,1290324492523380738,0,0
102,"“It’s community reinvestment.”
Central South Carolina Habitat partners with community leaders to help revitalize Cayce’s Broad Acres neighborhood, rebuilding condemned properties and rehabilitating aging homes. Full story from @TXKGazette. https://t.co/QBVyugGn8Q",2020-08-03 14:16:22,1290290416915566595,5,11
103,"#HabitatforHumanity makes sustainable building a priority around the world. From reducing utility bills through energy-efficient homes to cutting waste with conscientious building practices, we’re finding ways to make Habitat homes better for homeowners and the environment.",2020-08-02 16:40:00,1289964174529921025,14,35
104,"A leader at @habitatbn, Lynda Henriksen draws on her own past experiences to help local families find their footing. In this essay, she shares her personal story and asks for reflection and action during the COVID-19 pandemic.",2020-08-01 15:40:00,1289586687014772736,4,16
105,"@_coates @JReckford Janet, please contact your local Habitat for Humanity to learn more about how they can apply for Habitat's homeownership program and to help answer your questions. https://t.co/SxB0vkkbNo",2020-07-31 21:24:49,1289311075293229057,0,0
106,Habitat for Humanity strongly opposes the recent rescission of the 2015 Affirmatively Further Fair Housing rule. Read the full statement from Habitat CEO @JReckford: https://t.co/h6ClBVOgLi,2020-07-31 15:55:00,1289228074303647744,53,72
107,"RT @CostOfHome: ""Put simply, high housing costs in exclusive neighborhoods are a major obstacle to racial integration and economic mobility…",2020-07-31 14:11:18,1289201977793097728,12,0
108,@Delta 🏠,2020-07-31 13:33:09,1289192379237273601,0,3
109,"Streaming live now! 
+You: A safe, decent home put us in the game

A conversation with three professional athletes who grew up in #HabitatforHumanity homes, moderated by ESPN’s @MariaTaylor. https://t.co/yQwCQIs7Va - with @ADizzle23, @roby_isaiah, @MalcolmJarod",2020-07-30 18:00:50,1288897354792349696,8,11
110,"“When I share my Habitat story, I remember the moment of walking into that home, which represented a new beginning, a new outlook. That was really one of the pivotal moments in my life that allowed me to transform.” – Boris Henderson, Aldersgate Chief Strategy Officer",2020-07-30 14:25:22,1288843129429340161,10,36
111,"RT @CostOfHome: As #Congress deliberates the next #COVID19 relief package, it is critical they prioritize further support for families stru…",2020-07-29 20:21:27,1288570355339100160,4,0
112,"Join us tomorrow from 2-3pm (ET) for a live conversation with @ADizzle23, @roby_isaiah and @MalcolmJarod. These three professional athletes will discuss how growing up in a Habitat home helped shape their lives in a conversation moderated by @MariaTaylor. Full details.",2020-07-29 16:40:00,1288514623092793344,10,20
113,Habitat and @WellsFargo have announced an $8 million donation from the Wells Fargo Foundation to help 350 families in 40 states construct and repair safe and affordable places to call home. Full details: https://t.co/fwZKdqYbPs #WellsFargoBuilds,2020-07-29 14:17:14,1288478696307937285,9,25
114,"Live now! Watch our discussion of COVID-19’s impact on housing and efforts to upgrade slums worldwide. 

Panelists include @PennIUR’s @Genie_Birch, @AnacludiaRossb1 of @CitiesAlliance and our COO Patrick Canagasingham.  https://t.co/t5iHeCWpWo",2020-07-28 13:00:07,1288096900919558145,4,15
115,"RT @USWNT: Always an inspiration, @ADizzle23 ❤️ Tune in Thursday for her conversation with @Habitat_org! https://t.co/erhOo4oIxS https://t.…",2020-07-27 19:23:25,1287830972470370304,26,0
116,“We must dismantle the systems that keep disparities locked in place. Our nation’s housing system — and the programs and policies that perpetuate racial disparities in housing — is the best place to start.“ Hear from 27 U.S. mayors in the @WashingtonPost.,2020-07-27 16:28:00,1287786827470876672,13,32
117,RT @devex: LIVE: COVID-19 | A conversation with Jonathan Reckford https://t.co/8qtSTJPdm6,2020-07-27 13:20:50,1287739727156858881,4,0
118,"When volunteers help a family build a #HabitatforHumanity home, they often sign the frame within the home they are working on — a home that is built with many hands and with many blessings. https://t.co/1a1YEi1YEN",2020-07-26 15:14:02,1287405825531748360,19,51
119,.@HabitatLA supporters wanted to find a way to welcome their newest neighbors — even if that meant doing so from at least 6 feet away. Check out the story and view the parade of honking cars that helped Kaoru and her sons celebrate a new start in the home they helped build.,2020-07-25 16:40:00,1287065071638786049,5,21
120,"RT @CostOfHome: As #Congress deliberates the next #COVID19 relief package, it is critical they prioritize further support for families stru…",2020-07-24 18:51:25,1286735755071676419,7,0
121,"#HabitatforHumanity is at work in all 50 U.S. states, the District of Columbia and Puerto Rico, as well as in more than 70 countries around the world. This Habitat home was built in Jackson, Mississippi. https://t.co/QiXVSkzGB6",2020-07-24 15:14:02,1286681050714906624,7,23
122,"On July 30, @USWNT’s Adrianna Franch, @NBA’s Isaiah Roby, &amp; football’s Malcolm Mitchell will join us for a live discussion with @MariaTaylor. Each grew up in a Habitat home and will share how those experiences helped shape their lives. – w/ @ADizzle23, @roby_isaiah, @MalcolmJarod",2020-07-23 14:44:17,1286311177581211653,30,59
123,A recent report from the @American_Heart Association highlights the important impacts of housing on cardiovascular health and well-being. View the full report: https://t.co/ynu7WC6yo5 - with @AHAScience,2020-07-22 17:02:28,1285983565042286593,13,8
124,"“We have to recognize that if we’re going to have a long-term healthy society, that we have to start with home.” – @sklasko

Watch the full replay of “+You: Housing is the prescription we need” here: https://t.co/NNBIf1JG2R https://t.co/YLe3HMIRZF",2020-07-21 19:23:06,1285656565870190593,13,20
125,Our thanks to CNH Industrial Foundation for their new partnership and generous donation to help local Habitat for Humanity affiliates build with families in communities where @CNHIndustrial operates. Read the full announcement: https://t.co/HWt5esdxbx,2020-07-21 14:40:00,1285585321250426880,1,12
126,"From @thenewspress: Cancer survivor, single mom credits Habitat for Humanity for changing life
https://t.co/j8hlRVTIyV",2020-07-20 18:40:00,1285283331337150464,2,17
127,"Last week, @NLIHC released a new report revealing that minimum and average wages for renters fall well short of what is needed to afford rent across the U.S. Read the full report at https://t.co/QMAlWXAlbn.",2020-07-20 15:40:00,1285238033025908736,18,19
128,"When Ingrid and Jean moved into their Habitat home, their 4-year-old son Ishmael’s asthma immediately improved. Now, during this global pandemic, Ingrid shares how she is even more grateful to have a healthy home to shelter in. Read their full story. https://t.co/Psk8GF2wKx",2020-07-19 16:14:01,1284884204854095878,10,40
129,We were extremely saddened to hear of the passing of John Lewis. Our prayers are with his family and all who loved him. Full statement on his passing from our CEO @JReckford: https://t.co/6QjBIb1qCW https://t.co/6QjBIb1qCW,2020-07-18 13:55:01,1284486836233043969,15,47
130,#HabitatforHumanity is advocating on behalf of the millions of individuals in the U.S. who struggle with housing insecurity as a result of the economic impacts of COVID-19. Check out this tracker of recent successes. #CostofHome,2020-07-17 18:40:00,1284196167601938433,20,34
131,Habitat’s @TerwilligerCtr Shelter Venture Fund invests in entrepreneurs and small-but-growing businesses like @BurnMfg in Kenya that can help low-income families improve housing conditions. Learn how BURN aims to save lives and forests in Africa with clean-burning cook stoves. https://t.co/1OGiIGalkA,2020-07-17 14:40:00,1284135769595015170,5,8
132,"Nonprofit organizations have been hit hard by the COVID-19 crisis. Habitat for Humanity is joining other organizations to urge the U.S. Congress to prioritize #Relief4Charities, ensuring that nonprofits can continue to serve our communities.",2020-07-16 15:46:11,1283790036450893827,14,25
133,RT @JReckford: Remember to #LoveThyNeighbor and #MaskUp! https://t.co/eVTHFKF396,2020-07-16 12:47:25,1283745051709861890,17,0
134,"Our live discussion about housing stability and COVID-19 with @SenJackReed, @JulianCastro, @JReckford and other housing experts begins at 2pm (ET). Click here to view the live stream: https://t.co/lBfgwzFoop",2020-07-15 17:40:00,1283456292452028420,11,16
135,"Every parent, every person, should have the decent shelter they need to thrive. The families who partner with #HabitatforHumanity to build and improve places to call home come from a variety of backgrounds and are selected at a local level.",2020-07-15 13:40:00,1283395894407237633,17,34
136,From @voxdotcom: Racist WWII housing policy might not sound like it has much to do with the coronavirus. But it does. @dylanlcott explains how housing segregation left Black Americans more vulnerable to Covid-19. https://t.co/gSP59eaYI2,2020-07-14 19:30:01,1283121591195521024,8,7
137,"@KokoKashmere Hi, thanks for reaching out. Please contact your local Habitat for Humanity to learn about services that are available in your area. https://t.co/Gp572TViwD",2020-07-14 16:37:01,1283078055301459970,0,0
138,"Join us tomorrow for a live discussion about housing stability and COVID-19 with @SenJackReed, @JulianCastro, @JReckford and others, part of our +You thought leadership series that brings together experts to discuss the most pressing issues in housing today. Full details below.",2020-07-14 14:14:00,1283042062883934208,21,40
139,@PiggityHog You can reach our support center at 800-HABITAT or publicinfo@habitat.org.,2020-07-13 19:54:22,1282765330885083141,0,0
140,"Five members of Juanita’s family are considered essential workers. A @tchabitat homeowner since 1995, she shared what homeownership has meant to her family and why she advocates for home affordability and stability, especially during these challenging times. #CostofHome",2020-07-13 16:34:47,1282715107315855362,14,36
141,"At #HabitatforHumanity, we build houses — and through those houses, families achieve the strength, stability and self-reliance they need in order to achieve better lives. 🏠 Thank you to all who support our mission. https://t.co/LlrHMJd36B",2020-07-12 15:14:01,1282332390564782080,18,25
142,"In this essay reflecting on the progress made in the first year of our #CostOfHome advocacy campaign, our VP of global relations and advocacy discusses where we must focus our future efforts in the face of impacts from COVID-19, issues of systemic racism and upcoming elections.",2020-07-11 16:40:00,1281991641436323842,4,14
143,"On Wednesday, July 15, we will host a live conversation with @SenJackReed, our CEO @JReckford and other housing experts as they discuss housing stability during the COVID-19 pandemic. Check out the full details and set a reminder to tune in at 2 p.m. ET on Wednesday.",2020-07-10 16:40:00,1281629253658791937,17,25
144,"@swcopestake We do not currently have a Habitat for Humanity office or any ongoing projects in Gambia. Please contact the Habitat for Humanity International Europe, Middle East and Africa Area Office to help answer your questions: emea@habitat.org",2020-07-10 14:23:52,1281594996303507457,0,1
145,"@Craig_Schaffer Craig, Habitat's home repair program is managed at the local level and not all Habitat affiliates are able to offer the same services depending on their size and resources available. Please contact your local Habitat office to help answer any questions: https://t.co/SxB0vk2AVQ",2020-07-10 14:21:55,1281594504919777280,0,0
146,"“When Habitat called, I started crying. I was excited because I was approved, and I felt accomplished. My brain just went instantly to, ‘Your life just changed.’” — Lorrie, #HabitatforHumanity homeowner 🏠❤️ #FridayFeels",2020-07-10 14:02:00,1281589492009308160,22,56
147,RT @JReckford: Agree with Michael Stegman of @Harvard_JCHS in this piece: COVID provides an opportunity to rethink and reinvest in housing.…,2020-07-09 20:11:50,1281320177230020608,17,0
148,"As @UN member states hold their annual meeting to discuss the Sustainable Development Goals, we are calling on world leaders to assure COVID-19 does not derail progress toward the goal of assuring adequate housing for all by 2030. Full press release: https://t.co/S8vcCHi9a0",2020-07-09 14:40:00,1281236666741665793,8,8
149,"“A simple awareness of our racial inequality is not going to accomplish much,” says author Richard Rothstein. “The tough work comes in moving from awareness to action.” View the full discussion on race and housing from our “+You” thought leadership series. https://t.co/LvrW5BisST",2020-07-08 18:40:01,1280934681312219136,7,13
150,"From @washingtonpost: 20 percent of the 110 million Americans living in rental households are at risk of eviction by Sept. 30, with African American and Hispanic renters expected to be hardest hit. Full story: https://t.co/dY1wFg9bbO https://t.co/BTDr0qRCgJ",2020-07-08 14:24:37,1280870406564581377,13,13
151,"Happy 74th wedding anniversary to President and Mrs. Carter! You inspire us every day, and we are so grateful for your wonderful example. https://t.co/NatRQiKNTj",2020-07-07 14:14:04,1280505364702691333,50,175
152,COVID-19 has driven home the importance of housing as a front line of defense against disease. Hear from Habitat experts around the world about our goal of creating healthy homes and also supporting healthier housing markets that can lead the way to a sustainable recovery. https://t.co/lFuhU9RYnF,2020-07-06 16:52:23,1280182821374562305,17,25
153,"RT @CostOfHome: ""Zoning has separated more than just land uses. It has also separated people. As a result, we pay the cost in public health…",2020-07-06 13:24:18,1280130452846764033,19,0
154,"“This eureka moment where I was like ‘Oh, the prescription I want to write is for a healthier home, and that’s not stocked at the pharmacy at Boston Medical Center.” Dr. @megansandel talks about how housing impacts health in a segment from our “+You” thought leadership series. https://t.co/XVwjkeCieI",2020-07-05 14:44:00,1279788121903652864,11,21
155,"Even more than wood or concrete, Habitat homes are made with love. Thank you to all of you that support Habitat for Humanity’s vision of a world where everyone has a decent place to live. https://t.co/3hM82ZrjxW",2020-07-04 15:05:14,1279431078185500672,24,73
156,"From @voxeu: “Recommendations to limit the spread of COVID-19 call for social distancing, washing, and access to information and treatment. However, people need to be in household environments that allow them to follow those recommendations.” Full story. https://t.co/x9SFS24lx4",2020-07-03 15:40:01,1279077442674724864,3,11
157,"This week, the @GeorgeMasonU School for Conflict Analysis and Resolution was renamed the Jimmy and Rosalynn Carter School for Peace and Conflict Resolution. Congratulations to the Carters, our most famous volunteers, for this amazing and well-deserved honor! https://t.co/fKMev9BjqG",2020-07-02 20:38:30,1278790171027267601,5,35
158,"From @HousingWire: “Our country needs to take intentional steps to produce tangible, economic gains for Americans who remain in the shadow of social injustice. One place to start is in housing.” https://t.co/i6NRM5JOBs",2020-07-02 15:14:01,1278708513267683329,11,23
159,"#HabitatforHumanity connects people. We believe in helping our neighbors, and we have always been there to build alongside families as they fight back from adversity. 🏠 https://t.co/rbhGQjYgdE",2020-07-01 20:06:27,1278419720492941312,13,35
160,"“For hundreds of thousands of families in Romania living in informal settlements, the stay-at-home order was almost impossible to follow.” Roberto Patrascoiu, national director of @RomaniaHabitat, explains why safe shelter is so important, now more than ever. https://t.co/31ndfG4Ubn",2020-07-01 17:07:09,1278374596648013825,3,22
161,"Development experts have identified improving housing in vulnerable communities and strengthening defenses against climate change as areas of focus as countries look to revive their economies in the wake of the COVID-19 pandemic. Full story from @AJENews. 
https://t.co/RVlRzUvUch",2020-06-30 18:20:58,1278030785598103553,9,16
162,Our vision is a world where everyone has a decent place to live. The stability and security of a home their family can afford makes all the difference in the life of a child. 🏠 https://t.co/HYlaXyJnbl,2020-06-30 15:32:02,1277988272946515974,26,39
163,"RT @CostOfHome: Before #COVID19, over 18 million U.S. households were paying half or more of their income on housing. Now, with more than 3…",2020-06-29 21:22:00,1277713957176909824,4,0
164,From @Forbes: The 1930s-era housing policy known as redlining remains a major factor in the U.S.’ already substantial wealth gap between black and white families. https://t.co/Ln8vgJhywH,2020-06-29 17:51:57,1277661093092118531,24,37
165,"Habitat for Humanity is at work in all 50 U.S. states, the District of Columbia and Puerto Rico, as well as in more than 70 countries around the world. This Habitat home was built in Manchester, Georgia. https://t.co/3miwDUMdGr",2020-06-28 15:40:03,1277265511466876929,7,34
166,Habitat for Humanity ReStores are more than just resale stores — they support our mission in important ways. Learn more.,2020-06-27 16:20:00,1276913178459463684,20,43
167,"During the month of July, Habitat for Humanity International will pause all of our paid advertising on Facebook’s services in support of the #StopHateforProfit campaign. Learn more about the campaign here: https://t.co/q11nk0mK7u",2020-06-26 18:25:48,1276582450307760130,45,139
168,You have helped Habitat open doors for more than 40 years. We thank you so much for your unwavering support of our vision where everyone has a decent place to live! https://t.co/R9qcsRKII4,2020-06-26 14:19:18,1276520416560009221,13,40
169,"@nearfuture We are concerned about the situation at Habitat Edmonton. Please read our full statement here:
https://t.co/YhAzZDQKIS",2020-06-25 20:57:20,1276258195787431936,0,0
170,"@BlightedStars We are concerned about the situation at Habitat Edmonton. Please read our full statement here:
https://t.co/YhAzZDQKIS",2020-06-25 20:26:57,1276250548698832909,0,0
